,Movie Title,ggg,Plot,img
26,Kuch Kuch Hota Hai,"Comedy, Drama, Musical","best friend, tomboy, principal, male female relationship, heartbreak, rain, love triangle, train, summer camp, friendship, local blockbuster, basketball, college student, watching tv, crying girl, woman wears eyeglasses, repetition in title, rear view, big booty, miniskirt, cameo, flirting, portrait, tv show, photograph, lightning, tears, diary, voice over narration, train station, common cold, grandmother granddaughter relationship, telephone call, mistaken identity, fiance fiancee relationship, engagement, death of wife, wishing on a star, shooting star, new student, reference to shakespeare's romeo and juliet, ladder, temple, character says i love you, teasing, challenge, charades the game, battle of the sexes, prayer, muslim, simla india, priest, flashback, tripping someone, answering machine, overprotective father, british flag, arm wrestling, widower, funeral pyre, father daughter relationship, canceled wedding, arranged marriage, title spoken by character",https://m.media-amazon.com/images/M/MV5BNGNhNWMwNTgtZmNlOS00OGM3LWIxYzItOWQwZDJjMzQ3MzRlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
27,The Lunchbox,"Drama, Romance","lunchbox, retirement, unconventional romance, open ended, delivery to wrong address, delivery, housewife, widower, unhappy marriage, wedding, unseen character, indian food, delivery service, cooking, food, singing on a train, mumbai india, auntie, aunt niece relationship, motor scooter, foodie movie, note, accountant, colleague, aunt, mother, daughter, traffic, suspected affair, train, delivery man, lunch, india, orphan, restaurant, death of father",https://m.media-amazon.com/images/M/MV5BMTUwMzc1NjIzMV5BMl5BanBnXkFtZTgwODUyMTIxMTE@._V1_
28,Jab We Met,"Comedy, Drama, Romance","girls' school, breakup, laundry drying on a clothesline, train, elopement, arranged marriage, deception, guitar, despondency, dancing, singing, running away from home, celebration, mountain road, emotional shock, hitchhiking, police raid, sleeper train, chatter box, depression, bare chested male, crashing a wedding, business meeting, bollywood, unrequited love, train station, suicidal thoughts, star crossed lovers, sikh, reckless driving, misunderstanding, kiss, journey, joint family, impulsiveness, hotel, grief, confusion, abusive language",https://m.media-amazon.com/images/M/MV5BMTczOGE0ZTUtZTNmOS00ZDViLTliOTQtMDU1MmRjZGJhYjViXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_
29,Sanju,"Biography, Comedy, Drama","papadum, actor, criminal, jail, underworld, problem, overacting, weed, cocaine, 1993 bombay bombings, based on true story",https://m.media-amazon.com/images/M/MV5BYjk4MjEwZDktYTY0NC00ZWUzLWJiZTAtYjFjZDI0YmQ0MzNjXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_
30,Kabhi Khushi Kabhie Gham...,"Drama, Musical, Romance","love, melodrama, marriage, funeral, wealth, family tradition, affection, mother son relationship, father son relationship, adopted son, forgiveness, separation from family, foster mother foster son relationship, separation of brothers, brother brother relationship, diwali, sports car, cricket the sport, latex, pvc, leather, beard, cell phone, character repeats someone else's dialogue, bollywood musical, patriarchy, party, love triangle, grief, face slap, shoelace, punctuation in title, flashback, dream song, unrequited love, thunder, gluttony, curtain, disco, helicopter, reconciliation, product placement, patriarch, nri, national anthem, laddu, local blockbuster, obesity, jingoism, patriotism, parallel montage",https://m.media-amazon.com/images/M/MV5BZjc5NGExODktNjE3MC00OGJiLWE1NzItNzI1MzU5ODBjNWVkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
31,Rab Ne Bana Di Jodi,"Comedy, Drama, Music","marriage, disguise, dancing, local blockbuster, assumed identity, musical segments, bollywood, famous line",https://m.media-amazon.com/images/M/MV5BNjMwZDRlYTgtNzY1MC00NDAxLWIzYWMtODc0MTQ4MzFjYTFkXkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_
32,Fan,"Action, Drama, Thriller","obsession, dancing, delhi india, look alike, dual role, motorcycle, film fan, madness, obsessed fan, film actor, film star, one word title, title spoken by character",https://m.media-amazon.com/images/M/MV5BYTk1MjNlMTYtYmE5OS00ZjgzLTg1MjktYzY2YjdhMDQzNzA4XkEyXkFqcGdeQXVyNTE0MDc0NTM@._V1_
33,Raees,"Action, Crime, Drama","character name as title, man wears eyeglasses, boy wears eyeglasses, timeframe 1980s, prohibition, alcohol, narrator, bootlegging, police crackdown, honest cop, shot to death, shot in the chest, police arrest, arrest, explosion, boat, gold, voice over, held at gunpoint, dancing, train, kite, police corruption, corruption, truck, statue, eyeglasses, smuggling gang, smuggling, 1980s, one word title, love, anti hero, gangster, organized crime, police officer, illegal liquor, title spoken by character",https://m.media-amazon.com/images/M/MV5BZjYxN2UwZjItYzc0MC00YTI1LWExZTctOGU4MmU3Mjg0M2FiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_
34,Vicky Donor,"Comedy, Romance","fertility clinic, sperm bank, sperm donor, delhi, masturbation, artificial insemination, boyfriend girlfriend relationship, character name in title",https://m.media-amazon.com/images/M/MV5BYWNlODE1ZTEtOTQ5MS00N2QwLTllNjItZDQ2Y2UzMmU5YmI2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
35,Ra.One,"Action, Adventure, Sci-Fi","father son relationship, regeneration, india, current, train, chase, car chase, railway station, impersonation, rooftop, football, gadget, device, car, protection, guardian, revival, coat, lookalike, office, eyeball, death, death of loved one, rage, red eyes, red, blue, ten, shadow, quote, folder, gun, bullet, glow, dance, birthday party, noodles, mainframe computer, hero, friend, power, energy, cube, road, rose, night, escape, birthday gift, dream, dust, bike, hand, torch, tension, fear, lie, fan, regret, skateboard, delivery, baby, statue, wine bottle, mannequin, cup, gunfire, hit in the crotch, crotch, disc, hope, disappointed, error, system error, suspense, program, computer, technology, flashback, coffin, hindi, indian, tamil, verbal abuse, keys, location, television, spark, good versus evil, airplane, excitement, thrill, tears, attack, windshield, fast train, promise, disguise, child, hug, bound and gagged, surprise, artificial intelligence, danger, dinner, display, evaporation, blown to bits, road roller, brake failure, player, fistfight, glass breaking, bollywood, stylized violence, reference to god, stunts, control room, superhero suit, parents, classroom, hacked, video, risk, car crash, dark, cigarette smoking, final showdown, race against time, explosion, double role, smile, kiss on the cheek, auditorium, rotating vehicle, blue eyes, red saree, panic, clapping, advertisement, sleeping, playstation, aftermath, slap, barcode, return, bus, train engine, speaking tamil, discussion, knife threat, dodge, reference to mythology, fallen, left alone, umbrella, flight, pieces, atm, running, fast, watching a movie, slow motion scene, supernatural power, non comic book superhero, drunkenness, humor, mother son relationship, theft, telephone, reference to ganesh the hindu deity, reference to a video game, hypnosis, lifting someone into the air, family relationships, song during end credits, resurrection, dream sequence, husband wife relationship, subtitled scene, shapeshifting, action game, strangled to death, electricity, deception, survival, pursuit, abduction, destruction, superpowers, sex joke, profanity, birthday present, manipulation, superhero film, asian superhero, indian superhero, gameplay, demonstration, suspicion, malfunction, mumbai india, supervillain, bald villain, tattoo, energy ball, kicked in the groin, magnetism, speeding train, jumping from a moving train, standoff, sunglasses, mainframe, bottle of alcohol, instant death, absorption, death of hero, gas explosion, falling from a building, stabbed in the neck, rays, curly hair, reference to michael jackson, last words, action hero, action violence, car pulled out of water, philosophy, quotes, trick, return home, memories, billboard, playing game, bicycle, hero with spikey hair, cameo, villain, alter ego, dussehra, effigy, reference to ravana, virtual character come to life, cameo appearance, taxi driver, loss of husband, loss of father, piercing, car motorcycle chase, martial arts, fight, sexual humor, gay joke, hand on breast, airport, abbreviation in title, period in title, 3 dimensional, superhero, computer animation, death of father, death of friend, number in title",https://m.media-amazon.com/images/M/MV5BYmI1MjljNGYtOWFiMi00Mzg1LWFkOWEtMGFjN2M3MDE0N2I4XkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_
36,Om Shanti Om,"Action, Comedy, Drama","actor, fire, love, 1970s, film set, film industry, aspiring actor, actress, cameo appearance, best friend, phobia, chandelier, unrequited love, rescued from a fire, mumbai india, mother son relationship, melodrama, heartbreak, filmmaking, film premiere, film extra, fear of fire, dual role, burnt building, spoof, parody, ghost, actor playing himself, homage, award ceremony, actress playing multiple roles, actor playing multiple roles, 2000s, reincarnation, character name in title, surprise ending, timeframe 1970s, timeframe 2000s, friend, film producer, hero, death, f rated, motorcycle, betrayal, title directed by female, speech, acceptance, repetition in title, meta film, makeup room, mad woman, film reel, film projector, coconut, audition, superhero costume, stuffed tiger, song, set on fire, secretary, secret marriage, repeated event, rain, pregnant wife, party, murderer, movie theater, impersonation, hit by a car, heroine, grief, film star, film director, father son relationship, explosion, eavesdropping, burned to death, camera, burqa, blood, bimbo, bandit, villain, stuffed animal, film within a film, revenge, rebirth, award, male female relationship",https://m.media-amazon.com/images/M/MV5BY2QwMzZjN2MtYjk0My00OThhLWFmNjAtZTFkM2NkNTkwYTFlXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_
37,Uri: The Surgical Strike,"Action, Drama, History","indian army, indian soldier, year 2016, soldier, military, weapon, terrorism, military uniform, indian military, firearm, kill, india, pakistan, automatic weapon, violence, brutality, death, shot to death, shot in the head, torture, terrorist, terrorist attack, helicopter, military helicopter, helicopter pilot, female helicopter pilot, year 2015, drone, fire, explosion, timeframe 2010s, timeframe 21st century, timeframe 21th century, based on true story, surgical strike, revenge, man",https://m.media-amazon.com/images/M/MV5BMmY5ZDU5ZTgtOGM2MC00MDM2LTkxY2EtN2E2NzNjNGFkYjU4XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_
38,Yeh Jawaani Hai Deewani,"Drama, Musical, Romance","girl wears eyeglasses, bollywood musical, love, jumping into sea, wet clothes, swimming pool, jealousy, wandering, free spirit, discontent, drinking game, ham and cheese sandwich, train compartment, song and dance, vacation, engagement, alcoholism, escape, chase, brawl, holi, catching a train, train station, mall, dysfunctional family, voice over narration, father son relationship, blockbuster, new year's eve, paris france, snow, marriage, fight, holiday, self discovery, friendship, train, trekking, photographer, coming of age, title based on song, bimbo",https://m.media-amazon.com/images/M/MV5BNWIxZWU1YzAtYTc4NS00NTM4LWJmODgtYzEwNTE0NmJiYzI4XkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_
39,Dear Zindagi,"Drama, Romance","title directed by female, female cinematographer, coming of age, psychologist, cinematographer, depression, f rated",https://m.media-amazon.com/images/M/MV5BZWQzYWI3ZGMtYzgyYy00OWZkLWEwODYtNGNiMTZhODBkNzUyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_
40,English Vinglish,"Comedy, Drama, Family","gay, passing an exam, exam, title directed by female, language lesson, watching tv, african, girl, immigrant, teacher, new york city, housewife, f rated, speech, wedding, lie, secret, classroom, movie theater, cooking, manhattan new york city, airplane, foreign language, language learning, language barrier, crying, skyscraper, self respect, respect, embarrassment, catholic priest, catholic, indian, marathi, french, chinese american, chinese, laddu, pakistani, social differences, social commentary, homosexual, broken english, unsubtitled foreign language",https://m.media-amazon.com/images/M/MV5BYWVjZDkwNzItYTcyZi00MjcyLTlmOTItYTFkOTY3MzBjYzk0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_
